DOWN_arrowdict,navajowhite,removal,0.0,0.0
EXPORT_arrowdict,navajowhite,export,0.0,0.0
INPUT_arrowdict,navajowhite,input,0.0,0.0
UP_arrowdict,navajowhite,production,0.0,0
