measurements,7.992673095600002,10.9899257808,6.993588867600001,10.9899257808,7.992673095600002,4.9954207764000005,7.992673095600002,5.9945050044,6.993588867600001,9.990841552800001,7.992673095600002,7.992673095600002,6.993588867600001,6.993588867600001,5.9945050044,5.9945050044,6.993588867600001,5.9945050044,5.9945050044,5.9945050044,7.992673095600002,7.992673095600002,5.9945050044,8.991757324800002,8.092582030800001,5.8945968012,6.1943217768,5.9945050044,4.9954207764000005,4.9954207764000005,3.9963365484,3.9963365484,2.9972525028,4.9954207764000005,2.9972525028,3.9963365484,2.9972525028,2.9972525028,2.9972525028,2.9972525028,3.9963365484,3.9963365484,2.9972525028,3.9963365484,3.9963365484,3.9963365484,4.9954207764000005,3.9963365484,3.9963365484,4.9954207764000005,3.9963365484,3.9963365484,3.9963365484,3.9963365484,3.9963365484,2.9972525028,2.9972525028,3.9963365484,3.9963365484,2.9972525028,2.9972525028,2.9972525028,3.9963365484,3.9963365484,2.9972525028,3.9963365484,4.9954207764000005,3.9963365484,3.9963365484,2.9972525028,4.9954207764000005,3.9963365484,4.9954207764000005,5.9945050044,4.9954207764000005,4.9954207764000005,3.9963365484,3.9963365484
time,1978.0027397260274,1978.041095890411,1978.0794520547945,1978.1178082191782,1978.1561643835616,1978.194520547945,1978.2328767123288,1978.271118721461,1978.3094748858448,1978.3478310502283,1978.386187214612,1978.4245433789954,1978.462899543379,1978.5012557077625,1978.5396118721462,1978.5779680365297,1978.6163242009131,1978.6546803652968,1978.6930365296803,1978.731392694064,1978.7698630136986,1978.8082191780823,1978.8465753424657,1978.8849315068494,1978.9232876712329,1978.9616438356165,1979.0,1979.0383561643835,1979.0767123287671,1979.1150684931506,1979.1534246575343,1979.1917808219177,1979.2301369863014,1979.2683789954337,1979.3067351598174,1979.345091324201,1979.3834474885846,1979.421803652968,1979.4601598173515,1979.4985159817352,1979.5368721461186,1979.5752283105023,1979.6135844748858,1979.6519406392695,1979.690296803653,1979.7286529680366,1979.7671232876712,1979.805479452055,1979.8438356164384,1979.8821917808218,1979.9205479452055,1979.958904109589,1979.9972602739726,1980.035519125683,1980.0737704918033,1980.1120218579235,1980.1502732240438,1980.188524590164,1980.2267759562842,1980.264913479053,1980.3031648451731,1980.3414162112933,1980.3796675774136,1980.4179189435338,1980.456170309654,1980.4944216757742,1980.5326730418944,1980.5709244080147,1980.6091757741349,1980.647427140255,1980.6856785063753,1980.7239298724955,1980.7622950819673,1980.8005464480875,1980.8387978142077,1980.877049180328,1980.9153005464482,1980.9535519125684
