measurements,6.693863524799999,6.1943217768,7.393223144400001,4.9954207764000005,5.9945050044,7.992673095600002,7.992673095600002,3.9963365484,3.9963365484,3.9963365484,3.9963365484,4.9954207764000005,3.9963365484,3.9963365484,4.9954207764000005,4.9954207764000005,3.9963365484,2.9972525028,2.9972525028,3.9963365484,3.9963365484,2.9972525028,3.9963365484,5.9945050044,3.9963365484,3.9963365484,3.9963365484,5.9945050044,3.9963365484,4.9954207764000005,5.9945050044,4.9954207764000005,4.9954207764000005,4.9954207764000005,4.9954207764000005
time,1979.0,1979.0383561643835,1979.1917808219177,1979.2301369863014,1979.2683789954337,1979.3067351598174,1979.345091324201,1979.7286529680366,1979.805479452055,1979.9972602739726,1980.035519125683,1980.0737704918033,1980.1120218579235,1980.1502732240438,1980.188524590164,1980.2267759562842,1980.264913479053,1980.3031648451731,1980.3414162112933,1980.3796675774136,1980.4179189435338,1980.456170309654,1980.4944216757742,1980.5326730418944,1980.5709244080147,1980.6091757741349,1980.647427140255,1980.6856785063753,1980.7239298724955,1980.7622950819673,1980.8005464480875,1980.8387978142077,1980.877049180328,1980.9153005464482,1980.9535519125684
