DOWN_arrowdict,navajowhite,removal,0.2394642355055657,0.69
EXPORT_arrowdict,navajowhite,export,0.09516617355824343,0.27
INPUT_arrowdict,navajowhite,input,0.3320332575204293,0.96
UP_arrowdict,navajowhite,production,0.0,0
