DOWN_arrowdict,navajowhite,removal,0.3019331665070177,0.87
EXPORT_arrowdict,navajowhite,export,0.12575570826731322,0.36
INPUT_arrowdict,navajowhite,input,0.3320332575204293,0.96
UP_arrowdict,navajowhite,production,0.0927700909748557,0.27
