DOWN_arrowdict,navajowhite,removal,1.055030834691188,3.04
EXPORT_arrowdict,navajowhite,export,0.6248835170536986,1.8
INPUT_arrowdict,navajowhite,input,2.0,5.76
UP_arrowdict,navajowhite,production,0.8398600723528536,2.42
