DOWN_arrowdict,navajowhite,removal,2.405053843555899,6.93
EXPORT_arrowdict,navajowhite,export,0.679773627799882,1.96
INPUT_arrowdict,navajowhite,input,2.0008469510015225,5.77
UP_arrowdict,navajowhite,production,2.214176554384796,6.38
