DOWN_arrowdict,navajowhite,removal,0.006940992333494659,0.02
EXPORT_arrowdict,navajowhite,export,0.864708671067024,2.49
INPUT_arrowdict,navajowhite,input,2.0,5.76
UP_arrowdict,navajowhite,production,0.0,0
