DOWN_arrowdict,navajowhite,removal,1.4367854130333944,4.14
EXPORT_arrowdict,navajowhite,export,0.46777647641284636,1.35
INPUT_arrowdict,navajowhite,input,0.4498748532565276,1.3
UP_arrowdict,navajowhite,production,1.4552233929400762,4.19
