DOWN_arrowdict,navajowhite,removal,0.6663352640154873,1.92
EXPORT_arrowdict,navajowhite,export,0.0,0.0
INPUT_arrowdict,navajowhite,input,0.0,0.0
UP_arrowdict,navajowhite,production,0.6668351739814692,1.92
